start,goal,trial,metric,solver_setting,solver,toppra_limits,shortcut,payload_mass,torque_limit_scale,seed,rrt_success,rrt_time,rrt_waypoints,shortcut_time,shortcut_waypoints,num_control_points,shortcut_duration,shortcut_toppra_note,initial_parameterized,initial_cspace,initial_kinetic,cost_scale,solve_time,trajopt_success,solution_result,solver_exit_code,snopt_solve_time,final_cost,final_parameterized,final_cspace,final_kinetic,feasible_fraction,collision_free_fraction,worst_reachability_violation,worst_joint_limit_violation,toppra_note,duration,peak_velocity_utilization,peak_acceleration_utilization,peak_torque_utilization,median_velocity_utilization,velocity_active_fraction,median_acceleration_utilization,acceleration_active_fraction,median_torque_utilization,torque_active_fraction,binding_limit,mechanical_work,positive_work,thermal_integral,kinetic_energy_integral,peak_kinetic_energy
bottom,middle,1,parameterized,notebook,snopt,all,False,0.0,1.0,825772875,True,0.14651226997375488,24,5.245208740234375e-06,24,24,8.646261800034214,,0.8800106928140023,7.532207860138398,26.715144388102445,1.1363498286620914,2.3478569984436035,True,SolutionResult.kSolutionFound,1,2.334749515,0.33988631953782433,0.2991035955344828,1.0603239347036961,4.470214224761756,1.0,1.0,0.0,0.0,,2.1092012939538374,1.0014777718971373,1.468035803984319,0.5374857168046928,0.9589483480440806,0.475,0.8331493261074937,0.2425,0.21923794435369598,0.0,acceleration,261.17503590101256,170.71733701382303,24960.608665818327,45.580996950695074,21.226751841527623
bottom,middle,1,cspace,notebook,snopt,all,False,0.0,1.0,825772875,True,0.14651226997375488,24,5.245208740234375e-06,24,24,8.646261800034214,,0.8800106928140023,7.532207860138398,26.715144388102445,0.13276319753364133,1.9832494258880615,True,SolutionResult.kSolutionFound,1,1.975839466,0.1515072952002829,0.5747577442280447,1.1411844397758792,4.289682211007389,1.0,1.0,0.0,0.0,,1.99317534199002,1.0010781681352663,1.4038807985455943,0.5286054122960382,0.9457518426259234,0.4275,0.9058013715141617,0.255,0.30912898835197783,0.0,acceleration,326.83865760312483,202.97397127925183,27191.106033537795,48.85069416101936,24.17312061740616
bottom,middle,1,kinetic,notebook,snopt,all,False,0.0,1.0,825772875,True,0.14651226997375488,24,5.245208740234375e-06,24,24,8.646261800034214,,0.8800106928140023,7.532207860138398,26.715144388102445,0.03743195190984439,3.2571194171905518,True,SolutionResult.kSolutionFound,1,3.248713081,0.16841461999994484,0.613432371623075,1.3005729767985241,4.499220890365932,1.0,1.0,0.0,0.0,,2.015915623083372,1.0004305301859895,1.413415805267334,0.6616981435886758,0.9285559043262539,0.4325,0.9163688917935664,0.27,0.2833657968390655,0.0,acceleration,332.3794594576735,206.5013480491271,26342.77298017114,51.48207210845335,26.236955792686828
bottom,middle,1,parameterized,tight,snopt,all,False,0.0,1.0,825772875,True,0.14651226997375488,24,5.245208740234375e-06,24,24,8.646261800034214,,0.8800106928140023,7.532207860138398,26.715144388102445,1.1363498286620914,13.247985601425171,True,SolutionResult.kSolutionFound,1,13.242442971,0.07664424453933645,0.0674477547372752,0.36645210826010527,1.4080305043424304,1.0,1.0,0.0,2.8041681400026164e-05,,1.5851532863801785,1.00170908643627,1.3520479758122501,0.4126396018786568,0.9999483271215769,0.6,0.06308895848102641,0.1875,0.19455401906950892,0.0,acceleration,113.26918351485884,94.81669780976196,15670.6223059904,20.49233093261735,13.826725472818213
bottom,middle,1,cspace,tight,snopt,all,False,0.0,1.0,825772875,True,0.14651226997375488,24,5.245208740234375e-06,24,24,8.646261800034214,,0.8800106928140023,7.532207860138398,26.715144388102445,0.13276319753364133,101.51833748817444,True,SolutionResult.kSolutionFound,1,101.508984116,0.02612501956357929,0.09847991946274626,0.1967790777030614,0.7146366094929304,1.0,1.0,0.0,0.0,,1.0255907390933947,1.0000777302228696,1.3050447759435928,0.3914369154917757,0.9565962881595631,0.4725,0.8141773096881362,0.2025,0.2118886874312157,0.0,acceleration,117.0200306366455,95.9880540482101,12223.816931500884,17.10701062679331,17.16607630042958
bottom,middle,1,kinetic,tight,snopt,all,False,0.0,1.0,825772875,True,0.14651226997375488,24,5.245208740234375e-06,24,24,8.646261800034214,,0.8800106928140023,7.532207860138398,26.715144388102445,0.03743195190984439,48.95995116233826,False,SolutionResult.kSolverSpecificError,41,48.954262554,0.02961253601476005,0.11035290651937765,0.21368061442908198,0.7911031753321984,1.0,1.0,0.0,0.0,,1.0093314435142422,1.0000673505083022,1.3008139428505756,0.3980021233293818,0.8681915807658978,0.34,0.9177034206672561,0.285,0.2178238990117372,0.0,acceleration,132.23764770997602,104.0163396989671,12820.02854577604,19.68634783668181,18.084000913986955
bottom,middle,9,parameterized,notebook,snopt,all,False,0.0,1.0,1071891321,True,0.31565284729003906,23,4.291534423828125e-06,23,23,8.496549183375068,,0.8698177586001469,5.976949891539974,21.86719292012812,1.1496661112200832,1.1959195137023926,True,SolutionResult.kSolutionFound,1,1.186588808,0.35428920794838276,0.30816704475388296,0.8121913695336523,3.448618286065547,1.0,1.0,0.0,0.0,,1.8729454525275389,1.001380134053261,1.3081061962014018,0.42462980486993657,0.8715718188460009,0.3625,0.9453159248716857,0.365,0.2415940632214107,0.0,acceleration,241.59829445880126,160.26429916411442,26051.19964644836,40.38960952234341,18.85881130191288
bottom,middle,9,cspace,notebook,snopt,all,False,0.0,1.0,1071891321,True,0.31565284729003906,23,4.291534423828125e-06,23,23,8.496549183375068,,0.8698177586001469,5.976949891539974,21.86719292012812,0.16730941670022065,12.181033849716187,True,SolutionResult.kSolutionFound,1,12.172390523,0.07747852161879482,0.2370333345356509,0.46308524138613305,2.178756844970806,1.0,1.0,0.0,0.0,,1.4520558249000732,1.0001907458983994,1.2933055958978241,0.3880162119727947,0.8965618613626489,0.42,0.8487718707547145,0.2725,0.22315923880451805,0.0,acceleration,177.68030196339885,127.39010243679635,20837.773830810947,35.18433162190598,19.780994890684806
bottom,middle,9,kinetic,notebook,snopt,all,False,0.0,1.0,1071891321,True,0.31565284729003906,23,4.291534423828125e-06,23,23,8.496549183375068,,0.8698177586001469,5.976949891539974,21.86719292012812,0.04573060674283112,0.401416540145874,True,SolutionResult.kSolutionFound,1,0.396054063,0.922165221794451,0.86177363325228,5.5987474402841215,20.16516480921199,1.0,1.0,0.0,0.0,,4.157156067035235,1.0101728117956943,1.1173785021671754,0.6361972049579322,1.0000126716762152,0.6,0.23260742871080087,0.165,0.24124981126618789,0.0,acceleration,304.03435618170676,192.86993060468575,55833.843239083726,67.23881749650269,22.29854152110257
bottom,middle,9,parameterized,tight,snopt,all,False,0.0,1.0,1071891321,True,0.31565284729003906,23,4.291534423828125e-06,23,23,8.496549183375068,,0.8698177586001469,5.976949891539974,21.86719292012812,1.1496661112200832,12.634183406829834,True,SolutionResult.kSolutionFound,1,12.629182077,0.08072280985091956,0.07021413353243428,0.37015957402940525,1.4253964846990648,1.0,1.0,0.0,2.181720235672202e-05,,1.5592520069139737,1.0016633050516768,1.3442036288039059,0.43587887691043237,0.9999493555208085,0.6025,0.06644324936546837,0.19,0.1950724020699673,0.0,acceleration,111.34835637067818,93.64213662783246,15468.97686410968,20.563533264246576,14.353288445916641
bottom,middle,9,cspace,tight,snopt,all,False,0.0,1.0,1071891321,True,0.31565284729003906,23,4.291534423828125e-06,23,23,8.496549183375068,,0.8698177586001469,5.976949891539974,21.86719292012812,0.16730941670022065,109.1851441860199,True,SolutionResult.kSolutionFound,1,109.180307268,0.03436683159971238,0.10255380223770388,0.2054088304024734,0.7438646790594616,1.0,1.0,0.0,0.0,,1.0145064677767341,1.0001224062982985,1.2858008199090654,0.3556837041506897,0.9877203629323605,0.4925,0.7782274419790586,0.2225,0.20328071440475395,0.0,acceleration,113.85588783896861,94.77828556462102,11895.022338705827,17.25561389488829,15.923771374552599
bottom,middle,9,kinetic,tight,snopt,all,False,0.0,1.0,1071891321,True,0.31565284729003906,23,4.291534423828125e-06,23,23,8.496549183375068,,0.8698177586001469,5.976949891539974,21.86719292012812,0.04573060674283112,137.36214327812195,True,SolutionResult.kSolutionFound,3,137.35593014,0.03381525732409786,0.10243632624377882,0.2063391568203106,0.7394447555498234,1.0,1.0,0.0,0.0,,1.030542272868112,1.0004681798035489,1.2913718940124128,0.33465401167314995,0.9997625214983823,0.535,0.7461130821051698,0.1875,0.2008062581586678,0.0,acceleration,112.1076953946677,93.74047816410746,11704.034479758779,16.96768796927343,14.853115137740215
bottom,top,6,parameterized,notebook,snopt,all,False,0.0,1.0,60791049,True,0.38481569290161133,38,3.5762786865234375e-06,38,38,15.314205360981484,,1.4612265196488186,13.152159817031906,46.717421008487335,0.6843565912288078,1.3269248008728027,True,SolutionResult.kSolutionFound,1,1.315199146,0.6627194770260395,0.9683832749182417,5.8388518175038815,21.53225447819006,1.0,1.0,0.0,0.0,,6.034614655802518,1.0125932083335447,1.0173772734788982,0.38538374866019376,1.0001295409578952,0.7375,0.35356425346483966,0.0875,0.19643309416440302,0.0,acceleration,524.7243554894383,344.31149310193734,44367.102153841086,114.2037993497198,20.424719099023374
bottom,top,6,cspace,notebook,snopt,all,False,0.0,1.0,60791049,True,0.38481569290161133,38,3.5762786865234375e-06,38,38,15.314205360981484,,1.4612265196488186,13.152159817031906,46.717421008487335,0.0760331393407348,4.39826774597168,True,SolutionResult.kSolutionFound,1,4.389248083,0.16849292140925606,1.057518281835474,2.2160458304131327,8.509884727798934,1.0,1.0,0.0,0.0,,3.368612083133827,1.0045080105722377,1.6647891062552846,0.5608094339631177,0.9996688488952816,0.6025,0.6052452871279401,0.17,0.2460065945273336,0.0,acceleration,484.9648859251455,323.18769857898496,36381.096979146954,90.55686634334424,23.08085225231916
bottom,top,6,kinetic,notebook,snopt,all,False,0.0,1.0,60791049,True,0.38481569290161133,38,3.5762786865234375e-06,38,38,15.314205360981484,,1.4612265196488186,13.152159817031906,46.717421008487335,0.02140529118288285,6.6163153648376465,True,SolutionResult.kSolutionFound,1,6.609544562,0.17220165064061416,1.0548546121539086,2.1410434246023256,8.044817011334022,1.0,1.0,0.0,0.0,,3.2518856981357813,1.003304834950142,1.7359240350305598,0.6044795106288403,0.9998958702860876,0.6625,0.5717515785456568,0.1525,0.24183167184959828,0.0,acceleration,479.3150287886476,320.1614670928144,36217.67755993498,90.64367855104823,27.253545155933534
bottom,top,6,parameterized,tight,snopt,all,False,0.0,1.0,60791049,True,0.38481569290161133,38,3.5762786865234375e-06,38,38,15.314205360981484,,1.4612265196488186,13.152159817031906,46.717421008487335,0.6843565912288078,21.26919937133789,True,SolutionResult.kSolutionFound,1,21.259183178,0.14156544988281422,0.20685918963478467,1.177829024541971,4.761513651024465,1.0,1.0,0.0,2.3602308232728575e-05,,2.9582826381223892,1.0081170821572294,1.6078380811387378,0.3383142863677457,0.9999685724154831,0.685,0.20946160542766423,0.1575,0.20729619677250827,0.0,acceleration,291.3667207732585,223.76454506766441,27724.95760211622,58.707041494466964,20.21125264671895
bottom,top,6,cspace,tight,snopt,all,False,0.0,1.0,60791049,True,0.38481569290161133,38,3.5762786865234375e-06,38,38,15.314205360981484,,1.4612265196488186,13.152159817031906,46.717421008487335,0.0760331393407348,122.04590702056885,True,SolutionResult.kSolutionFound,3,122.035762308,0.041323297635172666,0.28934015281882464,0.5434906146645675,2.275805707253947,0.996,0.996,0.0,0.0,,1.7721899739618052,1.0004338204108603,1.5080344451178878,0.4132818944460485,0.9999757591540941,0.58,0.5632511174377092,0.1225,0.22325295333838283,0.0,acceleration,263.18040467531387,208.72618952013931,23286.77612223559,49.19199738464426,22.655901434726736
bottom,top,6,kinetic,tight,snopt,all,False,0.0,1.0,60791049,True,0.38481569290161133,38,3.5762786865234375e-06,38,38,15.314205360981484,,1.4612265196488186,13.152159817031906,46.717421008487335,0.02140529118288285,120.02374863624573,True,SolutionResult.kSolutionFound,3,120.016999053,0.04591307483042331,0.30897259127402577,0.5575431465531417,2.1449404466470696,1.0,1.0,0.0,0.0,,1.659219017667614,1.000543057804375,1.509490454572594,0.48152222435874503,0.9999705985535907,0.55,0.5821369018115263,0.1425,0.2194210453339569,0.0,acceleration,268.57772218184186,212.62566899293734,22394.945903283457,50.955183285491586,27.697560650683172
