start,goal,trial,metric,solver_setting,solver,toppra_limits,shortcut,payload_mass,torque_limit_scale,seed,rrt_success,rrt_time,rrt_waypoints,shortcut_time,shortcut_waypoints,num_control_points,shortcut_duration,shortcut_toppra_note,initial_parameterized,initial_cspace,initial_kinetic,cost_scale,solve_time,trajopt_success,solution_result,solver_exit_code,final_cost,final_parameterized,final_cspace,final_kinetic,feasible_fraction,collision_free_fraction,worst_reachability_violation,worst_joint_limit_violation,toppra_note,duration,peak_velocity_utilization,peak_acceleration_utilization,peak_torque_utilization,median_velocity_utilization,velocity_active_fraction,median_acceleration_utilization,acceleration_active_fraction,median_torque_utilization,torque_active_fraction,binding_limit,mechanical_work,positive_work,thermal_integral,kinetic_energy_integral,peak_kinetic_energy
bottom,middle,5,kinetic,notebook,ipopt,all,True,0.0,1.0,911576914,True,0.31122422218322754,54,0.47850990295410156,17,17,4.424864955978323,,4.032020893008468,7.16195426710874,26.268677025227877,0.038068152386952006,60.41051411628723,False,SolutionResult.kSolverSpecificError,3,0.04073172978561334,0.15893680321628995,0.3058227671398115,1.069968654417131,1.0,1.0,0.0,0.0,,1.0592071905812874,1.000633719564392,1.185569721884378,0.319822011390577,0.9999016814441102,0.5575,0.5717128494664008,0.22,0.2115751461996898,0.0,acceleration,113.26106405887032,94.6804030518764,11553.73650881929,17.00056337673618,13.49319558527311
bottom,middle,5,parameterized,tight,ipopt,all,True,0.0,1.0,911576914,True,0.31122422218322754,54,0.47850990295410156,17,17,4.424864955978323,,4.032020893008468,7.16195426710874,26.268677025227877,0.24801458785444339,23.235095262527466,True,SolutionResult.kSolutionFound,5,0.02419666576495614,0.09756146190544682,0.5357118571040999,2.049393135808927,1.0,1.0,0.0,2.598756164839955e-05,,1.551280165201837,1.000956509088148,1.2326536568068458,0.39023052005406583,0.9999473947884809,0.6225,0.07412549441564625,0.1925,0.19500942391385587,0.0,acceleration,112.34998195237002,93.97118394159007,15432.183568601406,20.74616156399358,14.768050978852996
bottom,middle,5,cspace,tight,ipopt,all,True,0.0,1.0,911576914,True,0.31122422218322754,54,0.47850990295410156,17,17,4.424864955978323,,4.032020893008468,7.16195426710874,26.268677025227877,0.13962669443345901,120.21049880981445,False,SolutionResult.kSolverSpecificError,3,0.04003062713034972,0.1443518776580237,0.28669752079124705,1.0328484699503684,1.0,1.0,0.0,0.0,,1.0124009317145306,1.0005539192941881,1.18763921516272,0.38640083803270026,0.9997996829185712,0.525,0.7728870104491138,0.2275,0.20386415807025204,0.0,acceleration,112.46927145238713,94.26488255355352,11651.05353815442,17.264667159810493,15.071661916913182
bottom,middle,5,kinetic,tight,ipopt,all,True,0.0,1.0,911576914,True,0.31122422218322754,54,0.47850990295410156,17,17,4.424864955978323,,4.032020893008468,7.16195426710874,26.268677025227877,0.038068152386952006,120.40629148483276,False,SolutionResult.kSolverSpecificError,3,0.03977172922252057,0.14746338063487702,0.29398016500286944,1.04475070968121,1.0,1.0,0.0,0.0,,1.0237692189996874,1.0006922202037833,1.2011113658154602,0.3065868095959001,0.9997488890716546,0.5275,0.6528779134722648,0.265,0.200617186355456,0.0,acceleration,111.85731805832287,93.89268522711578,11389.353261552627,17.19509722662393,13.976109145313165
bottom,top,6,parameterized,notebook,ipopt,all,True,0.0,1.0,60791049,True,0.24622201919555664,38,0.6170196533203125,18,18,5.49045894538302,,1.852256460262831,6.251276344699553,26.2689665364841,0.5398820419598387,15.330362558364868,True,SolutionResult.kSolutionFound,5,0.23883787398039416,0.4423889950356229,2.7483425901501577,11.27228066495713,1.0,1.0,0.0,6.48106518776892e-05,,3.0904132966237277,1.0024887841678884,1.2211358613762355,0.35420948554477166,0.9999971833492001,0.7075,0.1824499293238787,0.18,0.21372223785922842,0.0,acceleration,296.03788768608206,226.12019937167463,28940.43740925769,60.460026342297354,21.700890158274447
bottom,top,6,cspace,notebook,ipopt,all,True,0.0,1.0,60791049,True,0.24622201919555664,38,0.6170196533203125,18,18,5.49045894538302,,1.852256460262831,6.251276344699553,26.2689665364841,0.1599673322469416,60.160682678222656,False,SolutionResult.kSolverSpecificError,3,0.19073098484963072,0.6273427975650253,1.1923120937917453,4.887952939354129,0.998,0.998,0.0,0.0,,1.72819984485892,1.0007982081847973,1.1284808233659773,0.41478779022601414,0.9999947093005936,0.6475,0.34984691879637153,0.1325,0.2184617117166932,0.0,acceleration,260.5556527279507,207.60328774262138,21966.95854719502,50.05748790586051,24.809418998673745
bottom,top,6,kinetic,notebook,ipopt,all,True,0.0,1.0,60791049,True,0.24622201919555664,38,0.6170196533203125,18,18,5.49045894538302,,1.852256460262831,6.251276344699553,26.2689665364841,0.038067732836430127,60.06678557395935,False,SolutionResult.kSolverSpecificError,3,0.17786186906272522,0.6995936609058098,1.268820030338077,4.6722474865252455,1.0,1.0,0.0,0.0,,1.6325020198321694,1.0006308099224444,1.0560675498531036,0.45958036395320373,0.9999472041051949,0.605,0.41551147864612237,0.2,0.20287946798171408,0.0,acceleration,272.2993885237242,213.57548004331693,19975.110498946284,51.871979336997335,31.50974338357907
bottom,top,6,parameterized,tight,ipopt,all,True,0.0,1.0,60791049,True,0.24622201919555664,38,0.6170196533203125,18,18,5.49045894538302,,1.852256460262831,6.251276344699553,26.2689665364841,0.5398820419598387,19.735265254974365,True,SolutionResult.kSolutionFound,0,0.23883785802890517,0.44238896548937834,2.748189599281747,11.271506426092758,1.0,1.0,0.0,6.482363558291127e-05,,3.090239106517492,1.002488575405164,1.2212231588419806,0.3541987737904168,0.9999973566013785,0.7075,0.1825005972734316,0.18,0.2137319368609411,0.0,acceleration,296.04319329308834,226.12790928784943,28939.7372502253,60.459795348814346,21.704965497714785
bottom,top,6,cspace,tight,ipopt,all,True,0.0,1.0,60791049,True,0.24622201919555664,38,0.6170196533203125,18,18,5.49045894538302,,1.852256460262831,6.251276344699553,26.2689665364841,0.1599673322469416,120.0760064125061,False,SolutionResult.kSolverSpecificError,3,0.19042530335266117,0.6284582674647616,1.1904011942807269,4.843200252271042,0.998,0.998,0.0,0.0,,1.7223578664758081,1.0006247394971624,1.1129707204249362,0.4177809376338843,0.999995753151426,0.645,0.3712371695911574,0.14,0.21624640149913293,0.0,acceleration,260.72585533483084,208.05515791733137,21782.465715560407,49.80347929739326,24.570145857659067
bottom,top,6,kinetic,tight,ipopt,all,True,0.0,1.0,60791049,True,0.24622201919555664,38,0.6170196533203125,18,18,5.49045894538302,,1.852256460262831,6.251276344699553,26.2689665364841,0.038067732836430127,120.1314685344696,False,SolutionResult.kSolverSpecificError,3,0.1744722233613161,0.6684656531330668,1.2457060955889896,4.583204997024393,1.0,1.0,0.0,0.0,,1.630789590329802,1.0007895914567464,1.0242885155617465,0.4387466254633379,0.9999982252338395,0.6425,0.48031353881972827,0.17,0.20152889575973595,0.0,acceleration,268.4399722980303,212.26759621587277,19577.872994181063,50.685922959590656,29.720340197926784
bottom,top,0,parameterized,notebook,ipopt,all,True,0.0,1.0,1794915388,True,0.2542550563812256,40,0.500424861907959,25,25,6.194747370472466,,1.9570470616712254,5.9265147016340265,23.288710903762997,0.5109739155409209,16.157751321792603,True,SolutionResult.kSolutionFound,5,0.16075171750782716,0.3145986764072959,2.3651708468237853,9.696007614553968,0.998,0.998,0.0,0.0,,3.377047121017892,1.004415376008983,1.0132230412844165,0.3448771264103705,0.9999797116146153,0.72,0.20166386602973296,0.145,0.2154625785974721,0.0,acceleration,307.2235164072764,232.51555500979498,31393.720667566253,63.47531996923215,21.200674377986687
bottom,top,0,cspace,notebook,ipopt,all,True,0.0,1.0,1794915388,True,0.2542550563812256,40,0.500424861907959,25,25,6.194747370472466,,1.9570470616712254,5.9265147016340265,23.288710903762997,0.16873323535741597,60.03573203086853,False,SolutionResult.kSolverSpecificError,3,0.1477526730238739,0.4570366606802582,0.875658388881714,3.330943788029106,1.0,1.0,0.0,0.0,,1.6869134778074957,1.0003554670179005,1.1435668919462159,0.4310287730160519,0.9998359795900807,0.585,0.3990768960655302,0.1625,0.2055282414940928,0.0,acceleration,269.1219474458008,212.13319161771076,20081.55534989626,49.975764268676556,25.161747080626427
bottom,top,0,kinetic,notebook,ipopt,all,True,0.0,1.0,1794915388,True,0.2542550563812256,40,0.500424861907959,25,25,6.194747370472466,,1.9570470616712254,5.9265147016340265,23.288710903762997,0.04293925946061788,60.042999029159546,False,SolutionResult.kSolverSpecificError,3,2.1669084795886646,10.306260869246806,17.020967262632023,50.46450513605304,0.996,0.996,0.0,0.0,,5.000916936511545,1.2816416793737957,1.0540752258680355,0.5369694889841318,1.0001861568274326,0.6175,0.5633691381894756,0.0925,0.2411434673043774,0.0,velocity,611.7909547465629,392.1645975310216,46541.223154489555,119.55448354703046,28.69837295241137
bottom,top,0,parameterized,tight,ipopt,all,True,0.0,1.0,1794915388,True,0.2542550563812256,40,0.500424861907959,25,25,6.194747370472466,,1.9570470616712254,5.9265147016340265,23.288710903762997,0.5109739155409209,29.65868043899536,True,SolutionResult.kSolutionFound,5,0.1604942017848646,0.31409470601834044,2.3621363967091633,9.663634870072332,0.996,0.996,0.0,5.260754561042802e-05,,3.3769223083366513,1.004865085013655,1.0016271802580272,0.3543570238948028,0.9999941800648311,0.715,0.200143513775576,0.13,0.21381767622210485,0.0,velocity,305.652421828602,230.96513294072525,31176.513254633952,63.294264384717124,21.35225131224556
bottom,top,0,cspace,tight,ipopt,all,True,0.0,1.0,1794915388,True,0.2542550563812256,40,0.500424861907959,25,25,6.194747370472466,,1.9570470616712254,5.9265147016340265,23.288710903762997,0.16873323535741597,120.04865670204163,False,SolutionResult.kSolverSpecificError,3,0.14144305067072532,0.4404629111110676,0.8382643192440201,3.306789172976129,1.0,1.0,0.0,0.0,,1.7281934449729714,1.0003466967530519,1.194638286868375,0.4618467063898392,0.9999703291136994,0.615,0.41567438408062435,0.16,0.2158675963434826,0.0,acceleration,259.2246946243014,207.43924368319983,21449.67625330565,48.93742113485295,23.832820858442314
bottom,top,0,kinetic,tight,ipopt,all,True,0.0,1.0,1794915388,True,0.2542550563812256,40,0.500424861907959,25,25,6.194747370472466,,1.9570470616712254,5.9265147016340265,23.288710903762997,0.04293925946061788,120.44993662834167,False,SolutionResult.kSolverSpecificError,3,1.6514990014946653,10.325325235937786,14.88390815256928,38.46128280366253,0.99,0.99,0.0,0.0,,3.9222646432542487,1.4399061403808124,1.2944099415052774,0.5949739229129312,1.0000714764891963,0.7975,0.41917027428146425,0.07,0.22849809799218734,0.0,velocity,519.7751519845091,344.2072825666652,34607.13040117783,115.2752200806298,29.213464484782943
bottom,middle,7,parameterized,notebook,ipopt,all,True,0.0,1.0,1482419838,True,0.09481644630432129,19,0.26055169105529785,27,27,5.055122577854277,,0.3723556946007378,1.5285977214529471,7.441299408518447,2.685604153502366,11.963645219802856,True,SolutionResult.kSolutionFound,5,0.15847520024570905,0.05900914326448762,0.31713562235343845,1.1916342143926804,1.0,1.0,0.0,0.0,,1.5932268461915025,1.0019762411561415,1.4128199002597044,0.3903487209960612,0.999938801627458,0.6,0.05800470609426148,0.165,0.19432251335457454,0.0,acceleration,109.4244585423929,92.58221818569729,15766.98727599742,19.908575923486836,13.59649557292306
bottom,middle,7,cspace,notebook,ipopt,all,True,0.0,1.0,1482419838,True,0.09481644630432129,19,0.26055169105529785,27,27,5.055122577854277,,0.3723556946007378,1.5285977214529471,7.441299408518447,0.6541943547119056,60.35648322105408,False,SolutionResult.kSolverSpecificError,3,0.1242905841174103,0.0972578330370745,0.18999030367992925,0.7090727477981846,1.0,1.0,0.0,0.0,,1.019920111730713,1.0002767105379187,1.4020041149381555,0.5751479491114329,0.9011966552172347,0.3275,0.9293146791048936,0.2375,0.2546650289639418,0.0,acceleration,139.6556828317673,107.78006788129059,13335.693990987227,19.295571590769235,15.584288583125705
bottom,middle,7,kinetic,notebook,ipopt,all,True,0.0,1.0,1482419838,True,0.09481644630432129,19,0.26055169105529785,27,27,5.055122577854277,,0.3723556946007378,1.5285977214529471,7.441299408518447,0.1343851315611958,60.0579309463501,False,SolutionResult.kSolverSpecificError,3,0.11933676601940282,0.1339397208189676,0.25934221173159877,0.8880206063946867,1.0,1.0,0.0,0.0,,1.293972972261742,1.0004127707062738,1.4247057099418574,0.6652494457994225,0.675896085291396,0.1625,0.9407875720074413,0.255,0.3125863966600614,0.0,acceleration,165.5572125691182,120.66839801444803,17606.747550304506,17.64627900742523,14.53923685209924
bottom,middle,7,parameterized,tight,ipopt,all,True,0.0,1.0,1482419838,True,0.09481644630432129,19,0.26055169105529785,27,27,5.055122577854277,,0.3723556946007378,1.5285977214529471,7.441299408518447,2.685604153502366,39.51788663864136,True,SolutionResult.kSolutionFound,5,0.15827295992733006,0.05893383793025442,0.31591357222669314,1.2128255877304008,1.0,1.0,0.0,3.469237866760011e-06,,1.5876412863778486,1.0020963020357507,1.4182623102632554,0.39303515823378354,0.9999400076214366,0.5975,0.06192841858829682,0.1575,0.1944624020929468,0.0,acceleration,111.9829852039966,93.87848712928901,15693.294195130411,20.370314285611904,13.486821234452805
bottom,middle,7,cspace,tight,ipopt,all,True,0.0,1.0,1482419838,True,0.09481644630432129,19,0.26055169105529785,27,27,5.055122577854277,,0.3723556946007378,1.5285977214529471,7.441299408518447,0.6541943547119056,120.02849578857422,False,SolutionResult.kSolverSpecificError,3,0.1135246147193804,0.08721009569334745,0.17353346738886855,0.6312864501653289,1.0,1.0,0.0,0.0,,1.0177872333509723,1.0001027917931424,1.358004288390508,0.41143151452918814,0.9341762120866787,0.47,0.7654090180796561,0.21,0.22498972239523413,0.0,acceleration,115.33904779236815,95.50111824689152,12059.069576749273,17.18872725735448,15.627382197036816
bottom,middle,7,kinetic,tight,ipopt,all,True,0.0,1.0,1482419838,True,0.09481644630432129,19,0.26055169105529785,27,27,5.055122577854277,,0.3723556946007378,1.5285977214529471,7.441299408518447,0.1343851315611958,120.00216960906982,False,SolutionResult.kSolverSpecificError,3,0.08652115229690807,0.09096619918866124,0.17923114155828027,0.6438297994113164,1.0,1.0,0.0,0.0,,1.0113523193903278,1.000143911650816,1.365009397777126,0.41289546964912316,0.9837752452019635,0.495,0.7416623898998971,0.2025,0.2075768567836671,0.0,acceleration,119.24911575612242,97.74398869399806,12416.328725911504,17.829485114405415,16.39944757191664
bottom,top,4,parameterized,notebook,ipopt,all,True,0.0,1.0,1838282789,True,0.22916316986083984,29,0.5511767864227295,19,19,5.01493635947735,,2.155158726431325,4.53338186016062,17.213330786207926,0.46400294685295673,19.474804639816284,True,SolutionResult.kSolutionFound,5,0.19420273902265373,0.4185377277015358,2.5587978979855848,10.460605551574051,1.0,1.0,0.0,0.0,,3.060110489597914,1.0026147551316904,1.2721226042988665,0.3521826871750593,0.9999964520276543,0.7075,0.18643180593147174,0.1925,0.2121587243638944,0.0,acceleration,295.23071407507666,225.8354195955898,28656.185707473247,60.174586293944735,21.09986603631355
bottom,top,4,cspace,notebook,ipopt,all,True,0.0,1.0,1838282789,True,0.22916316986083984,29,0.5511767864227295,19,19,5.01493635947735,,2.155158726431325,4.53338186016062,17.213330786207926,0.22058587404427682,60.01580476760864,False,SolutionResult.kSolverSpecificError,3,0.2710792060904284,0.6491795408550913,1.22890555555709,4.525960947108363,1.0,1.0,0.0,0.0,,1.7292467733792443,1.0009592993414953,1.2186860529856205,0.42120420277919296,1.0000002965815336,0.7025,0.31658315947556415,0.17,0.185661282511278,0.0,acceleration,255.27339044563269,205.16204172010958,18482.92921986284,48.46705502362164,20.977258837818525
bottom,top,4,kinetic,notebook,ipopt,all,True,0.0,1.0,1838282789,True,0.22916316986083984,29,0.5511767864227295,19,19,5.01493635947735,,2.155158726431325,4.53338186016062,17.213330786207926,0.05809450898377226,60.1573371887207,False,SolutionResult.kSolverSpecificError,3,0.25863381407770064,0.6719253754420651,1.2428444822751195,4.451949394218063,0.996,0.996,0.0,0.0,,1.7033949676813398,1.0012596167516035,1.0162697853424438,0.370942839061103,1.0000002544902038,0.625,0.30188913586000754,0.19,0.19936487587838717,0.0,acceleration,263.13712134653827,209.50323212415867,19301.868753292918,49.20213412929551,25.808056362829454
bottom,top,4,parameterized,tight,ipopt,all,True,0.0,1.0,1838282789,True,0.22916316986083984,29,0.5511767864227295,19,19,5.01493635947735,,2.155158726431325,4.53338186016062,17.213330786207926,0.46400294685295673,32.21064829826355,True,SolutionResult.kSolutionFound,0,0.19418994985679133,0.4185101650191243,2.554079740317306,10.436754605799859,1.0,1.0,0.0,5.796705812910474e-05,,3.057531770674395,1.0026668159586152,1.2721136905682364,0.3517573513621079,0.9999950990401338,0.7075,0.18413217151443423,0.1825,0.21201524551006717,0.0,acceleration,294.3035373659481,225.11832461100042,28540.23040959271,60.115854528596934,21.126376631696118
bottom,top,4,cspace,tight,ipopt,all,True,0.0,1.0,1838282789,True,0.22916316986083984,29,0.5511767864227295,19,19,5.01493635947735,,2.155158726431325,4.53338186016062,17.213330786207926,0.22058587404427682,120.10587668418884,False,SolutionResult.kSolverSpecificError,3,0.2582384248351076,0.6278357522125516,1.1706933907439285,4.473735085506823,0.996,0.996,0.0,0.0,,1.6695495244141016,1.0008694028645324,1.095294144870356,0.38084742349040174,0.9999862580940845,0.62,0.3450865192225402,0.14,0.19421202005685972,0.0,acceleration,265.3745609979704,210.38519285112346,19327.73282584356,49.43772762679323,23.424007861152933
bottom,top,4,kinetic,tight,ipopt,all,True,0.0,1.0,1838282789,True,0.22916316986083984,29,0.5511767864227295,19,19,5.01493635947735,,2.155158726431325,4.53338186016062,17.213330786207926,0.05809450898377226,120.14884424209595,False,SolutionResult.kSolverSpecificError,3,0.25290950921023847,0.6461839349213376,1.2077094646997955,4.353415041013334,0.996,0.996,0.0,0.0,,1.6854599022443002,1.001026933336765,1.033841726737994,0.3924845610235869,0.9999937167657019,0.6225,0.3356547305583153,0.1925,0.19596660126741416,0.0,acceleration,260.024630019788,207.25791996837137,19274.266650785255,48.854801988084546,26.61026776311174
bottom,top,9,parameterized,notebook,ipopt,all,True,0.0,1.0,320898200,True,0.5497908592224121,40,0.7963829040527344,14,14,4.394375261374594,,2.2827666939619564,5.828449017289443,24.712468704372494,0.4380649159833351,23.35177779197693,True,SolutionResult.kSolutionFound,5,0.25540925337004494,0.5830397369228317,3.6619757560615263,15.03750589565913,0.998,0.998,0.0,4.291066897366136e-06,,3.0755882730776545,1.0012820515671965,1.2558607386184206,0.35517692500688364,1.0000242762102292,0.715,0.17884088184776442,0.215,0.21160669160354356,0.0,acceleration,296.8608784605651,226.75460681043452,28784.881807028018,60.46379412471451,21.040173308111005
bottom,top,9,cspace,notebook,ipopt,all,True,0.0,1.0,320898200,True,0.5497908592224121,40,0.7963829040527344,14,14,4.394375261374594,,2.2827666939619564,5.828449017289443,24.712468704372494,0.17157223079992837,60.00478720664978,False,SolutionResult.kSolverSpecificError,3,0.2747492567280724,0.8538708102761708,1.6013620353777385,6.268293960034848,1.0,1.0,0.0,0.0,,1.6700779812861928,1.0005184501069957,1.0096843980771166,0.3638212522693216,1.0000009473204212,0.6425,0.4079378330262643,0.205,0.20580868664103202,0.0,acceleration,258.2265173277266,206.9426079030024,20268.405078685184,50.03633988078502,24.49769395073391
bottom,top,9,kinetic,notebook,ipopt,all,True,0.0,1.0,320898200,True,0.5497908592224121,40,0.7963829040527344,14,14,4.394375261374594,,2.2827666939619564,5.828449017289443,24.712468704372494,0.04046540278766505,60.22856140136719,False,SolutionResult.kSolverSpecificError,3,0.24784700503195337,0.913712426333271,1.7027740974046908,6.1249113553246,0.996,0.996,0.0,0.0,,1.6443546360446681,1.0007196022345484,1.014717600536498,0.36102916831338144,1.0000068086926714,0.65,0.3757162374339861,0.1925,0.19623074294222942,0.0,acceleration,266.1729575265285,211.10047596408407,18940.57705033315,50.077235959570835,28.58281520870585
bottom,top,9,parameterized,tight,ipopt,all,True,0.0,1.0,320898200,True,0.5497908592224121,40,0.7963829040527344,14,14,4.394375261374594,,2.2827666939619564,5.828449017289443,24.712468704372494,0.4380649159833351,27.129000902175903,True,SolutionResult.kSolutionFound,5,0.25540925133552705,0.5830397322785005,3.6618944261502375,15.037085768428229,0.998,0.998,0.0,4.296372832168771e-06,,3.0755254883115986,1.0012827626517828,1.255765783512904,0.35521050695564005,1.000024004522889,0.715,0.1788786090815285,0.215,0.2116024594663603,0.0,acceleration,296.86611128359743,226.76023637407525,28784.628780820218,60.46295092097347,21.040880257118605
bottom,top,9,cspace,tight,ipopt,all,True,0.0,1.0,320898200,True,0.5497908592224121,40,0.7963829040527344,14,14,4.394375261374594,,2.2827666939619564,5.828449017289443,24.712468704372494,0.17157223079992837,120.70540690422058,False,SolutionResult.kSolverSpecificError,3,0.27421608188214547,0.8548184757954338,1.5982544529709524,6.298716207091572,0.998,0.998,0.0,0.0,,1.6666877149487036,1.0005406395237253,1.0381722008430774,0.360499586838502,1.0000001417717543,0.65,0.42302629354111676,0.1825,0.20943621719103833,0.0,acceleration,259.0704602953566,207.44109579614678,20542.63526132187,50.44738884029079,25.398390360487436
bottom,top,9,kinetic,tight,ipopt,all,True,0.0,1.0,320898200,True,0.5497908592224121,40,0.7963829040527344,14,14,4.394375261374594,,2.2827666939619564,5.828449017289443,24.712468704372494,0.04046540278766505,120.44688725471497,False,SolutionResult.kSolverSpecificError,3,0.245266710779148,0.8831480054013975,1.6648426539426282,6.061145914354076,0.996,0.996,0.0,0.0,,1.6140445641899097,1.0007904784006247,1.0032860726576582,0.39168845018855303,0.9999999116658174,0.6625,0.4276615122442273,0.165,0.20091029106454159,0.0,acceleration,264.5134469189125,210.176607935639,18922.71065448204,50.822018436292474,27.87354763280445
middle,bottom,0,parameterized,notebook,ipopt,all,True,0.0,1.0,816262607,True,0.3797905445098877,27,0.6631073951721191,19,19,4.233061000835999,,2.224283686720811,4.543780245382948,14.983944406659015,0.449582940328204,6.549586534500122,True,SolutionResult.kSolutionFound,5,0.03953014636312408,0.08792625968918324,0.43718246854154585,1.6847167201434734,1.0,1.0,0.0,0.0,,1.5017344194574718,1.0007949169443278,1.2192550204933446,0.37431092165764585,0.9999401393086229,0.6225,0.17242934808190558,0.1575,0.1946590165383713,0.0,acceleration,109.28404680523043,19.687347062741512,15158.077419288684,20.685115448163298,14.63643237217934
middle,bottom,0,cspace,notebook,ipopt,all,True,0.0,1.0,816262607,True,0.3797905445098877,27,0.6631073951721191,19,19,4.233061000835999,,2.224283686720811,4.543780245382948,14.983944406659015,0.22008106598379748,60.15917134284973,False,SolutionResult.kSolverSpecificError,3,0.055927064739838744,0.12871855514697883,0.2541202919471324,0.9185151876537527,1.0,1.0,0.0,0.0,,1.002934756247276,1.0005051780113208,1.218945812383935,0.36072942834602145,0.9893237845627797,0.5,0.7888052281798398,0.235,0.21831163194314912,0.0,acceleration,113.13210541040739,21.22942018002345,11551.763712471044,17.51763328623429,16.40987670548869
middle,bottom,0,kinetic,notebook,ipopt,all,True,0.0,1.0,816262607,True,0.3797905445098877,27,0.6631073951721191,19,19,4.233061000835999,,2.224283686720811,4.543780245382948,14.983944406659015,0.06673810132101064,60.06199026107788,False,SolutionResult.kSolverSpecificError,3,0.06318195295211382,0.1345660493423679,0.2697818902228535,0.9467148705386189,1.0,1.0,0.0,0.0,,1.0368305215163776,1.0005737781617914,1.23603185563787,0.46465919101124964,0.9997851852206487,0.5475,0.5523548781710256,0.2275,0.2250942767246325,0.0,acceleration,121.36856383252012,25.20962712438721,11651.78358550751,17.469924495168428,13.790964021504642
middle,bottom,0,parameterized,tight,ipopt,all,True,0.0,1.0,816262607,True,0.3797905445098877,27,0.6631073951721191,19,19,4.233061000835999,,2.224283686720811,4.543780245382948,14.983944406659015,0.449582940328204,19.587514638900757,True,SolutionResult.kSolutionFound,5,0.03885995702424995,0.0864355684757114,0.4449876475746196,1.7153710762008847,1.0,1.0,0.0,6.73319941815187e-05,,1.5328390791813806,1.001165578666617,1.265888945478138,0.3711500359201882,0.9999848437046677,0.62,0.06029622039826323,0.165,0.1942101621799295,0.0,acceleration,111.02589005958873,20.242274919179994,15191.56455348954,20.642998010495873,14.66519449012378
middle,bottom,0,cspace,tight,ipopt,all,True,0.0,1.0,816262607,True,0.3797905445098877,27,0.6631073951721191,19,19,4.233061000835999,,2.224283686720811,4.543780245382948,14.983944406659015,0.22008106598379748,120.01057600975037,False,SolutionResult.kSolverSpecificError,3,0.05563310339066358,0.12754249587502253,0.2527845961758442,0.9113242578790057,1.0,1.0,0.0,0.0,,1.012755910666979,1.0004626633022378,1.2195645027881883,0.3559479952373239,0.9936301672813437,0.505,0.814218281821486,0.245,0.20348578105190837,0.0,acceleration,112.27252820293161,20.743975197476964,11611.450181902499,17.24876592767376,15.755112195571646
middle,bottom,0,kinetic,tight,ipopt,all,True,0.0,1.0,816262607,True,0.3797905445098877,27,0.6631073951721191,19,19,4.233061000835999,,2.224283686720811,4.543780245382948,14.983944406659015,0.06673810132101064,120.07737612724304,False,SolutionResult.kSolverSpecificError,3,0.061281771867789395,0.12911379092790348,0.25713214757694214,0.9182426628085167,1.0,1.0,0.0,0.0,,1.0223757059552914,1.0006301331381724,1.2398616172213515,0.3578126061847643,0.9995779920345238,0.5275,0.6940377942748142,0.2625,0.2029592330020252,0.0,acceleration,111.47054004869196,20.35516778833061,11345.419800108335,17.163980856254668,14.335010925438512
middle,bottom,4,parameterized,notebook,ipopt,all,True,0.0,1.0,936045014,True,0.5325376987457275,37,0.6694109439849854,10,10,3.4498558817058464,,5.320779814371767,10.120276209412392,37.2336998158603,0.18794237590868465,7.3347907066345215,True,SolutionResult.kSolutionFound,5,0.03519381258745167,0.18725852760609613,0.9554332708068554,3.3521197325518783,1.0,1.0,0.0,0.0,,1.4249582978436899,1.0002527103888668,1.1222237161964859,0.37082711630077103,1.0000009872452573,0.655,0.18852011661274226,0.23,0.19149496849741804,0.0,acceleration,105.14898532679138,17.382692726225187,14081.399054658938,20.452607804694786,11.894162193734594
middle,bottom,4,cspace,notebook,ipopt,all,True,0.0,1.0,936045014,True,0.5325376987457275,37,0.6694109439849854,10,10,3.4498558817058464,,5.320779814371767,10.120276209412392,37.2336998158603,0.09881153234433929,33.260112047195435,True,SolutionResult.kSolutionFound,5,0.05187011646593114,0.26445446670720774,0.5249399056496129,1.8872412814802595,1.0,1.0,0.0,0.0,,1.0017922457042394,1.0001946706923335,1.0876634546681112,0.36631493250136304,0.9999426413566523,0.535,0.6809525579342661,0.2775,0.229357351757287,0.0,acceleration,110.96158076028573,20.138449148225437,11264.37066495174,17.51193878662457,14.574139966089334
middle,bottom,4,kinetic,notebook,ipopt,all,True,0.0,1.0,936045014,True,0.5325376987457275,37,0.6694109439849854,10,10,3.4498558817058464,,5.320779814371767,10.120276209412392,37.2336998158603,0.02685739007795389,49.83352303504944,True,SolutionResult.kSolutionFound,5,0.05040489907088671,0.2639030174180645,0.5266160315522219,1.876760881254131,1.0,1.0,0.0,0.0,,1.0102092912303011,1.0002058482997687,1.091715543205581,0.34350179427734434,0.9999531693726811,0.54,0.5876368367296398,0.28,0.22508758439856297,0.0,acceleration,110.64206227665726,19.834298569137346,11164.163562350546,17.327113653732155,14.413107955139637
middle,bottom,4,parameterized,tight,ipopt,all,True,0.0,1.0,936045014,True,0.5325376987457275,37,0.6694109439849854,10,10,3.4498558817058464,,5.320779814371767,10.120276209412392,37.2336998158603,0.18794237590868465,13.254823923110962,True,SolutionResult.kSolutionFound,0,0.033616682545906454,0.17886696591640014,0.970975475234061,3.716496800696765,1.0,1.0,0.0,1.1829749326786043e-06,,1.517665786459519,1.0003104955375581,1.1381133636961671,0.3661237317974253,1.0000083038403749,0.6325,0.11957556251745148,0.2025,0.1960611262850319,0.0,acceleration,112.27357572663217,21.106796768394428,14995.119820066775,20.794169171954195,15.215478672554495
