start,goal,trial,metric,solver_setting,solver,toppra_limits,shortcut,payload_mass,torque_limit_scale,seed,rrt_success,rrt_time,rrt_waypoints,shortcut_time,shortcut_waypoints,num_control_points,shortcut_duration,shortcut_toppra_note,initial_parameterized,initial_cspace,initial_kinetic,cost_scale,solve_time,trajopt_success,solution_result,solver_exit_code,snopt_solve_time,final_cost,final_parameterized,final_cspace,final_kinetic,feasible_fraction,collision_free_fraction,worst_reachability_violation,worst_joint_limit_violation,toppra_note,duration,peak_velocity_utilization,peak_acceleration_utilization,peak_torque_utilization,binding_limit,mechanical_work,positive_work,thermal_integral,kinetic_energy_integral,peak_kinetic_energy
top,bottom,6,kinetic,notebook,snopt,all,True,28.0,1.0,923075822,True,0.28060364723205566,48,0.6823651790618896,27,27,nan,TOPPRA returned no path parameterization,2.5055994703691575,5.348530291779243,23.17898925259944,0.0431425196803115,4.057298421859741,True,SolutionResult.kSolutionFound,1,4.049718278,0.4836171384822364,1.745276539837682,3.0460863198454815,11.209756455252654,1.0,1.0,0.0,0.0,TOPPRA returned no path parameterization,nan,,,,,,,,,
top,bottom,6,parameterized,tight,snopt,all,True,28.0,1.0,923075822,True,0.28060364723205566,48,0.6823651790618896,27,27,nan,TOPPRA returned no path parameterization,2.5055994703691575,5.348530291779243,23.17898925259944,0.39910608691686345,11.357075214385986,True,SolutionResult.kSolutionFound,1,11.351763521,0.11464710052414125,0.2872597143526454,2.034058200051889,10.489511570126503,0.998,0.998,0.0,4.4679927845514555e-05,,3.290061180346422,1.004671447922269,1.4140368924471618,0.9927380989021062,acceleration,781.7582525522884,233.9427555361381,170113.0277834251,80.56613409258297,29.90278010735563
top,bottom,6,cspace,tight,snopt,all,True,28.0,1.0,923075822,True,0.28060364723205566,48,0.6823651790618896,27,27,nan,TOPPRA returned no path parameterization,2.5055994703691575,5.348530291779243,23.17898925259944,0.1869672499634175,99.4621798992157,False,SolutionResult.kSolverSpecificError,41,99.453914495,0.14819079440997834,0.41836202146723955,0.7926029528645991,5.3399832058618815,1.0,1.0,0.0,0.0,,1.828990385851722,1.0005353853042311,1.3606672854874775,1.0002382179265987,acceleration,675.3441148326253,179.4747960087749,131752.50257993978,79.30558947184863,32.732059441041194
top,bottom,6,kinetic,tight,snopt,all,True,28.0,1.0,923075822,True,0.28060364723205566,48,0.6823651790618896,27,27,nan,TOPPRA returned no path parameterization,2.5055994703691575,5.348530291779243,23.17898925259944,0.0431425196803115,114.47551345825195,True,SolutionResult.kSolutionFound,1,114.470276259,0.17606147016522355,0.4659344410767564,0.8927733107168454,4.080926924756573,1.0,1.0,0.0,0.0,,1.7648171013384317,1.0023481202929574,1.3828248401767786,1.0027404732122667,acceleration,673.678319313497,179.7275270997431,97998.3178057413,62.45889233217902,28.164911758194332
top,middle,5,parameterized,notebook,snopt,all,True,28.0,1.0,1802246541,True,0.3344094753265381,35,0.9068317413330078,17,17,4.856924034815277,,2.1597148155334946,5.819530463190786,35.63558724212977,0.46302409596286404,1.2980806827545166,True,SolutionResult.kSolutionFound,1,1.292202677,0.34947010078023266,0.7547557542410487,2.674626832561919,15.179440037455347,1.0,1.0,0.0,0.0,,2.747496005470241,1.003056753281837,1.0091466057329166,0.8193920073280783,acceleration,686.659460054369,268.9239282878907,175358.2357041816,81.73929318135062,22.509469396273598
top,middle,5,cspace,notebook,snopt,all,True,28.0,1.0,1802246541,True,0.3344094753265381,35,0.9068317413330078,17,17,4.856924034815277,,2.1597148155334946,5.819530463190786,35.63558724212977,0.17183516888950365,4.468544960021973,True,SolutionResult.kSolutionFound,1,4.459750697,0.2558100887952775,0.9022422659368523,1.4886946045356577,9.89229440906722,0.996,0.996,0.0,0.0,,1.952629500509388,1.0004566638289254,1.1616940036222214,0.9977736788667159,acceleration,653.6821903791252,252.37950383492648,164012.41269506817,81.75027845675731,31.01271848368714
top,middle,5,kinetic,notebook,snopt,all,True,28.0,1.0,1802246541,True,0.3344094753265381,35,0.9068317413330078,17,17,4.856924034815277,,2.1597148155334946,5.819530463190786,35.63558724212977,0.028061835861028304,3.368990182876587,True,SolutionResult.kSolutionFound,1,3.363661,0.3198063976193478,1.0797713787218248,1.927679429149098,11.396488782955513,1.0,1.0,0.0,0.0,,2.2586993353293936,1.0006379291128744,1.2028477326845692,1.0032022241087026,acceleration,696.0409219819547,273.0944607137563,170424.00450812627,81.72943276098238,36.946765984172124
top,middle,5,parameterized,tight,snopt,all,True,28.0,1.0,1802246541,True,0.3344094753265381,35,0.9068317413330078,17,17,4.856924034815277,,2.1597148155334946,5.819530463190786,35.63558724212977,0.46302409596286404,4.994264364242554,True,SolutionResult.kSolutionFound,1,4.984527261,0.15408604016032462,0.33278190380114003,2.003878695782663,9.942829143405099,0.998,0.998,0.0,3.5961014888119536e-05,,2.678229028939509,1.0016039664104794,1.2209499929882142,0.9448828720714629,acceleration,614.2119016199163,232.17467370115688,142169.11057352106,59.30651671796307,19.721815468188016
top,middle,5,cspace,tight,snopt,all,True,28.0,1.0,1802246541,True,0.3344094753265381,35,0.9068317413330078,17,17,4.856924034815277,,2.1597148155334946,5.819530463190786,35.63558724212977,0.17183516888950365,72.1652581691742,False,SolutionResult.kSolverSpecificError,41,72.155194835,0.15444882909073535,0.4563117504161134,0.8988196658976823,4.879716004023788,1.0,1.0,0.0,0.0,,1.4903650766879086,1.000511698291438,1.2096183544094665,1.0013202474096246,acceleration,584.2866050137338,217.45794092849053,106142.72008280468,55.658033832646936,33.4905490034364
top,middle,5,kinetic,tight,snopt,all,True,28.0,1.0,1802246541,True,0.3344094753265381,35,0.9068317413330078,17,17,4.856924034815277,,2.1597148155334946,5.819530463190786,35.63558724212977,0.028061835861028304,38.360098361968994,False,SolutionResult.kSolverSpecificError,41,38.3568241,0.10727302369438696,0.4833697294621644,0.937021435061486,3.822737194588381,1.0,1.0,0.0,0.0,,1.400687667494792,1.000604952870099,1.2034176192963284,0.8602173315695771,acceleration,570.2324868577648,210.0317471159672,85627.20454056024,45.694114645675214,32.701474272412355
